hscode,description,net_wt_kg,assess_value_bdt,invoice_value_bdt
72191300,Of a thickness of 3 mm or more but less than 4.75 mm,350,56968,42958
72191400,Of a thickness of less than 3 mm,1098870,160938816,157763978
72192100,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By >10mm",91120,18583461,12542976
72192300,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By 3-4.75mm",42311,6198068,6075942
72193200,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 3-4.75mm",4854,706216,696835
72193300,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 1-3mm",1230634,185231751,180834436
72193400,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 0.5-1mm",1466189,218872212,207374983
72193500,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By <0.5mm",133718,20092668,18585247
72199000,"Rolled Products Of Stainless Steel, >=600mm Wide, Nes",27681,4211900,3960756
72201100,"Hot-Rolled Stainless Steel, <600mm By >=4.75mm",12088,2272692,2268002
72202010,"Cold-Rolled Stainless Steel,<600mm Wide, Thickness Less Than 0.125mm",45036,29167988,28355607
72202090,Not Further Worked Than Cold-Rolled(Cold-Reduced)Excl.Thickness <0.125 Mm,335656,56474712,51926529
72209000,"Rolled products stainless steel, <600mm wide, nes",3250,473285,385580
72221100,"Stainlss Steel Bars/Rods,Not Furthr Workd Than Hotrolld,Circular X-Section",65,594159,582449
72221900,"Stainlss Steel Bars/Rods,Not Furthr Workd Than Hotrolld,Not Circ.X-Section",861,143127,123127
72222000,"Stainless Steel Bars & Rods, Cold-Formed/Finished",87581,14257215,13387911
72224000,"Angles, Shapes And Sections Of Stainless Steel",475665,87915586,82249093
72230000,Wire Of Stainless Steel,73726,18254702,14386655
72249000,"Semi-Finished Products, Of Alloy Steel (Excl. Stainless)",11,6590,6380
72251100,"Flat-Rolled Products Of Silicon-Electric.Steel,>=600mm Wide,Grain-Oriented",435250,129402586,82204693
72251900,"Flatrolled Prods Of Siliconelectric.Steel,>=600mm Wide,(Excl.Grainoriented",2402260,405378720,181083899
72253000,"Other, not further worked than hot-rolled, in coils",3,2099,2086
72254000,"Other, not further worked than hot-rolled, not in coils",56059,12058500,7614986
72259200,"Flat-Rolled Alloy Steel,>=600mm Wide,Zinc Plated/Coated(Excl.Electroplated",371075,57000401,55812080
72259900,"Flat-Rolled Products Of Alloy Steel, >=600mm Wide, Nes",29,677167,663768
72269200,"Flatrolled Prods Alloy Steel,Not Furthr Workd Than Coldrolld,<600mm Wd Nes",80640,9588781,7668259
72269990,"Flat-Rolled Products Of Other Alloy Steel, <600mm Wide, Nes",16430,5885117,5757412
72272000,"Bars And Rods, Hot-Rolled, In Coils, Of Silico-Manganese Steel",150990,18775939,11758480
72279010,"Bars and rods, hot-rolled, in irregularly wound coils, of other alloy steel...M.S. shaft",15387,1885387,1497922
72279020,M.S. bars and rods imported by electrode manufacturing or wire drawing industry,203977,13680212,13515108
72279090,Excl. M.S. rod/shaft imp.by VAT reg. electric fan or water pump motor manuf. Ind.,4,224384,219957
72281000,"Bars And Rods, Of High-Speed Steel",0,212918,208722
72283000,"Bars And Rods Of Alloy Steel, Nes, Hot-Rolled, -Drawn Or Extruded",104070,10757562,10598593
72284000,Bars And Rods Of Alloy Steel Not Further Worked Than Fooged,25367,3956995,3737308
72286000,"Bars And Rods Of Alloy Steel, Nes",488710,47628466,41842663
72287000,"Angles, Shapes And Sections Of Alloy Steel",302590,30320616,22670193
72292000,Wire Of Silico-Manganese Alloy Steel,2500,344234,224848
72299000,"Wire Of Alloy Steel, Nes",8794,1627374,1231446
73011000,Sheet Piling Of Iron Or Steel,1813020,248105316,222494037
73012000,"Angles, Shapes And Sections Of Iron Or Steel",760,1296728,1197553
73021000,Railway Rails Of Iron Or Steel,596,5416655,5352942
73029000,"Railway Track Construction Material Of Iron Or Steel, Etc, Nes",83752,25402028,14313406
73030000,"Tubes, Pipes And Hollow Profiles, Of Cast Iron",16227,2185072,608836
73041110,"Line pipe of a kind used for oil or gas pipelines : Of stainless steel, Exceed",17600,2867775,2811268
73041120,"Line pipe of a kind used for oil or gas pipelines : Of stainless steel, 8 inch",5680,962528,943563
73041910,"Line pipe of a kind used for oil or gas pipelines:Excl.Of stainless steel, Exc",251,161221,152018
73041920,"Line pipe of a kind used for oil or gas pipelines:Excl.Of stainless steel, 8 in",22741,11484629,10985371
73042320,"Casing,tubing & drill pipe,Excl.Drill pipe of stainless steel: Exceed. 8 inch d",21214,4493256,3566693
73042410,"Casing, tubing and drill pipe..Other, of stainless steel , Exceeding 8 inch di",98,42932,24049
73042420,"Casing, tubing and drill pipe..Other, of stainless steel , 8 inch dia or less",805,1966430,1927804
73042910,"Seamless Iron/Steel Casing..(Ex.Drill Pipe),>8"" Dia,Used In Oil/Gas",177668,46040182,28144595
73042920,"Seamless Iron/Steel Casing..(Ex.Drill Pipe),<=8"" Dia,Used In Oil/Gas Drill",275345,44382413,28649968
73043100,"Seamless Iron/Steel Tubes/Pipes/Profiles, Circular, Cold-Drawn/Rolled",25579,17066782,16338053
73043900,Other Circular cross section of iron or non alloy steel (Excl cold drawn or cold rol),590214,106511370,81565867
73044190,"Capillary Tube (Excl.16 Bwg To 29 Bwg), Of S.Steel, Circular Cross Section",5726,3742676,3697859
73044910,"Other Capillary Tube Of 16 Bwg To 29 Bwg, Of S.Stell, Circular,Nes",114,57075,27976
73044990,"Other Tubes,Pipes,Profiles,Circular,Nes(Excl.Capillary Tube Of 16 Bwg To..",3554,19561435,19175998
73045900,"Seamless Alloy Tubes/Pipes/Profiles, Nes",1279,2757672,2703237
73049000,Seamless Iron/Steel Tubes/Pipes/Profiles Of Non-Circular X-Section,353866,88693914,74915488
73052000,"Iron/Steel Casing For Drilling For Oil Or Gas, >406.4mm External Diameter",21920,9996472,9897497
73059000,"Iron/steel tubes, riveted, >406.4mm external diameter",8,4005,3926
73061110,"Line pipe of a kind used for oil/gas pipelines:Welded, of stainless steel Excee",38140,6436265,5551334
73061120,"Line pipe of a kind used for oil/gas pipelines:Welded, of stainless steel, 8 in",19445,3278768,2076032
73061920,"Line pipe of a kind used for oil/gas pipelines:Excl.Welded,of stainless steel,",42270,6412175,3787976
73063000,"Other, welded, of circular cross-section of iron or non-alloy steel",158695,32031105,29287005
73064000,"Other, welded, of circular cross-section, of stainless steel",154,129066,118907
73065000,"Other, welded, of circular cross-section, of other alloy steel",12070,2336922,2310721
73066100,"Othr,weld, of non-circu.cr.section Of square or rec.cross-sec., NES",177612,30999260,15951125
73069000,"Tubes, pipes and hollow profiles, riveted, of iron or steel, nes",258014,128852686,116533732
73071100,Cast Tube Or Pipe Fittings Of Non-Malleable Cast Iron,325,121296,110233
73071900,"Cast Tube Or Pipe Fittings Of Iron,Oth.Than Non-Malleable Steel",86208,19310020,17352094
73072100,Flanges Of Stainless Steel,39778,43704793,42759485
73072200,"Threaded Elbows, Bends And Sleeves Of Stainless Steel",140298,33038051,29068381
73072300,Butt Welding Fittings (Excl. Elbows And Bends) Of Stainless Steel,5931,26823363,26249920
73072900,"Tube Or Pipe Fittings Of Stainless Steel, Nes",255938,87925733,85340416
73079100,Flanges Of Iron Or Steel (Excl. Stainless),5758,7355719,7218293
73079210,Sleeves,687,8940533,8765959
73079290,"Threaded Elbows, Bends And Sleeves Of Iron Or Steel (Excl. Stainless)",47102,12351291,9923048
73079300,Lock ring,5582,1467621,1446060
73079910,"Tube Or Pipe Fittings Of Iron Or Steel (Excl. Stainless), Nes",6942,15638315,15330998
73079990,"Tube Or Pipe Fittings Of Iron Or Steel (Excl. Stainless), Nes",48657,43484732,42499238
73081000,Bridges And Bridge-Sections Of Iron Or Steel,100725,29371277,22182581
73082000,Towers And Lattice Masts Of Iron Or Steel,980010,153263877,115025267
73083000,"Doors, Window-Frames And Thresholds For Doors Of Iron Or Steel",119616,109924736,92905436
73084000,"Equipment For Scaffolding,Shuttering,Propping Or Pitpropping Of Iron/Steel",665098,123847936,32683923
73089010,Door co-ordinator,5947,1546045,1252093
73089020,Industrial Racking System,60668,13413171,11683133
73089020,Industrial Racking System Imported by 100% Export Oriented Garments Industry,33808,6306156,6208896
73089091,Metal frames for LCD/LED TV panel,1,6259,6135
73089091,Metal frames for LCD/LED TV panel imported by TV manufacturing industry,34846,23839933,22658199
73089099,"Structures And Parts Of Structures, Nes, Of Iron Or Steel",2121458,1607134214,1450139511
73090010,Silo,127656,32471609,32036223
73090090,"Reservoirs, Tanks... (Excl. For Gas) Of Iron Or Steel, >=300 L",61677,87546155,83808001
73101000,"Tanks, Casks, Drums, Cans... (Excl. For Gas) Of Iron Or Steel, 50-300 L",4723,7607785,6675877
73102110,"Tin plated cans, bottom not closed by soldering or crimping (e.g. Beverage Can Type)",5671,1424406,1267614
73102190,Cans Closed By Soldering And Crimping (Excl.Tin Plated Cans),38856,17908571,14709417
73102900,"Tanks, Casks, Drums... (Excl. For Gas) Of Iron Or Steel, <50 L",98129,84507183,72201861
73110010,"Containers For Compressed Or Liquefied Gas,Of Iron/Steel, >5000l,Ckd",6174,2397538,2336208
73110020,LPG GAS CYLINDER CAPACITY BELOW 5000 LITRES,71061,2707979,2654620
73110090,"Containers For Compressed Or Liquefied Gas (Ex.Capacity >5000l, Ckd)",75170,52356068,49738301
73121000,Steel cord imported by tyre tube manufacturing industries,48379,7268481,6650424
73121000,"Stranded Wire, Cables Of Iron Or Steel, Not Electically Insulated",321642,56086720,42415986
73129000,"Plaited Bands, Slings, Etc, Of Iron Or Steel, Not Electically Insulated",10387,1867429,1694643
73130000,"Barbed Wire And Other Fencing Material, Of Iron Or Steel",39,19524,4785
73141200,Stainless Steel Woven Cloth Endless Bands For Machinery,3,7389,7362
73141400,Woven Cloth Of Stainless Steel (Excl. Endless Bands For Machinery),10937,7267599,6064133
73141900,Woven Cloth Of Iron Or Steel Wire (Excl.Endless Bands Or Stainless Steel),7091,7019552,6752684
73142000,"Wire Iron/Steel Grill,Fencing,Welded @ Intersect,Mesh>=100cm2,X-Sectn>=3mm",5021,1223620,939620
73143100,"Iron/steel grill, netting & fencing, welded at intersection,plated or coated with zinc",6487,1268004,925619
73143900,"Iron/Steel Grill, Netting & Fencing, Welded At Intersection, Nes",6111,4386226,4111929
73144200,"Iron/Steel Cloth, Grill, Netting & Fencing, Nes, Coated With Plastics",20982,6507903,1339884
73144900,"Iron/Steel Cloth, Grill, Netting & Fencing, Nes,",22062,8889410,6859698
73151110,"Roller chain of iron or steel Of a kind used exclusively ..or automotive vehicles , nes",158872,49569558,35787393
73151120,Roller Chain Of Iron/Steel Of A Kind Used Exclusively In Motor Cycles,197209,95682153,79491388
73151190,"Roller Chain Of Iron Or Steel, Nes",144548,28921861,22219723
73151200,Articulated Link Chain (Excl. Roller Chain) Of Iron Or Steel,37386,14766830,11759690
73151900,Parts Of Articulated Link Chain Of Iron Or Steel,262381,62673194,48782041
73158100,Stud-Link Of Iron Or Steel,231,357478,337135
73158200,Welded Link Chain (Excl. Stud-Link) Of Iron Or Steel,5049,942169,557572
73158900,"Chain, Nes, Of Iron Or Steel",19572,15027440,14400721
73159000,"Parts Of Chains, Nes, Of Iron Or Steel",8242,3643609,2880085
73160000,"Anchors, Grapnels And Parts Thereof, Of Iron Or Steel",29357,20184741,19619703
73170000,"Nails, tacks, drawing pins, ...erial, but excluding such articles with heads of copper.",66901,12897457,10203784
73181100,Threaded Coach Screws Of Iron Or Steel,1540,446073,358696
73181200,Threaded Wood Screws (Excl. Coach Screws) Of Iron Or Steel,35859,9129036,4427619
73181300,Threaded Screw Hooks And Screw Rings Of Iron Or Steel,1612,525967,481551
73181400,Threaded Self-Tapping Screws Of Iron Or Steel Imp by pre-fab. Buil. industry,99512,29555733,26130733
73181510,Flus type tower bolt,406,726352,706325
73181590,"Threaded Screws&Bolts Of Iron Or Steel,Nes Whether Or Not With Nuts/Washer",515564,291820745,266995217
73181600,Threaded Nuts Of Iron Or Steel,183029,72631325,65491469
73181900,"Threaded Articles, Nes, Of Iron Or Steel",96563,44745228,39296762
73182100,Non-Threaded Spring Washers And Other Lock Washers Of Iron/Steel,2085,1675542,1612752
73182200,Other washers,10524,14192158,12985576
73182310,Stapple Pin For Tv Cabinet And Rivets For Tv/Radio,0,924,836
73182390,"Rivets, Nes",19035,7660373,5923625
73182400,Cotters And Cotter-Pins Of Iron/Steel,14306,10912101,9618225
73182910,M.S. Nipple,750,729857,677817
73182990,"Screw,bolts,nuts,coach,screws,screw hooks,river,cotters,cotter-pins,washers..,NES",58515,22960423,16381913
73194000,Safety pins and other pins,78905,15091198,11845148
73199000,"Knitting needles, bodkins, crochet hooks, etc, of iron or steel",30616,13599303,11102675
73201000,LEAF SPRINGS AND LEAVES THERE FOR,12421,4065450,3309894
73202000,Helical springs of iron or steel,19190,7987212,5086517
73209000,Other,75502,35112011,30339772
73209090,"Springs, nes, of iron or steel",1,7070,6930
73211100,"Cooking Appliances, Plate Warmers, For Gas Fuel... Of Iron Or Steel",223381,27824659,22446873
73211200,"Cooking Appliances, Plate Warmers, For Liquid Fuel Of Iron Or Steel",165,20299,20246
73211900,"Cooking appliances & plate warmers: Other, including appliances for solid fuel",10376,1185272,708949
73218110,Burners For Gas Fuel Of A Type Exclusively For Laboratory Use,7,9472,9458
73218190,"Appli.(Ex.Cookers)For Gas Fuel/Both Gas&Oth.Fuels,Of Iron/Stell(Ex.Lab Use",8012,1091951,641183
73218290,"Appliances)Ex.Cooking Appliances/Plate Warmers) For Liquid Fuel,Of Iron...",35,10012,1841
73218910,"Stoves,ranges,grates,cookers appliances, Other,including appliances for solid fuel",2440,151288,138655
73218990,"Stoves,ranges,grates,cookers appliances, Other,including appliances for solid fuel",141,48935,17836
73219000,"Parts Of Appliances Of 7321.11 To 7321.83, Of Iron Or Steel",763282,199988596,173049918
73221900,"Radiators, Not Electrically Heated, And Parts Thereof Of Iron Or Steel",1211,1554361,1407825
73229000,"Air Heaters/Hot Air Distributors..., Nes (Non-Electric) Of Iron/Steel",1444,1498292,1282584
73231000,"Iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like",32387,6124921,5048218
73239100,"Table, Kitchen Or Household Articles... Of Cast Iron, Not Enamelled",23123,5624460,3400301
73239200,"Table, Kitchen Or Household Articles... Of Cast Iron, Enamelled",1012,266178,197637
73239300,"Table, kitchen or household articles... of stainless steel",196180,56313856,40396248
73239400,"Table, kitchen or household articles... of iron or steel, enamelled",174551,33426979,23686303
73239910,"Parts imported by table, kitchen or other household articles manufacturing industry",30724,10105708,7662449
73239910,"Parts of table, kitchen or other household articles",212,70105,31902
73239990,"Table, kitchen or household articles... of iron or steel, nes",31749,12217169,9019829
73241000,"Sinks And Wash Basins, Of Stainless Steel",77760,24815058,17598635
73242900,Baths Of Iron (Excl. Cast) Or Steel,321,122289,41449
73249000,Sanitary Ware And Parts Of Sanitary Ware Of Iron Or Steel,128439,51669400,39304422
73251000,"Other Cast Articles Of Non-Malleable Cast Iron, Nes",1602,1583278,1552154
73259100,Grinding Balls And Similar Articles For Mills Of Cast Steel,106003,26363086,15212101
73259900,"Cast articles of iron or steel, nes",4741,3239549,3196808
73261100,"Grinding Balls... For Mills, Forged Or Stamped, Of Iron Or Steel",1030,449280,125191
73261900,"Forged Or Stamped Articles Of Iron Or Steel, Nes",140081,23350345,22423546
73262010,Bead Wire For Cycle Tyres,50489,9479637,5405020
73262090,Other Articles Of Ironor Steel Wire( Excl.Bead Wire For Cycle Tyres),385,1241735,1198818
73269010,Steel bobbin,1747,799929,738860
73269020,Metallic fittings for Insulator,8,75206,73724
73269090,"Other Articles Of Iron Or Steel, Nes(Excl.S.S.Screen, Burette Stand)",751850,520241884,469720061
74020000,Unrefined Copper; Copper Anodes For Electrolytic Refining,700,1048582,771654
74031100,Cathodes And Sections Of Cathodes Of Refined Copper,298859,503446121,493403311
74031900,"Refined Copper, Nes, Unwrought",0,2468,2454
74061000,Copper Powders Of Non-Lamellar Structure,1015,1004676,986508
74062000,Copper Powders Of Lamellar Structure; Flakes,5300,6292044,6055056
74071000,"Bars, rods and profiles of refined copper",532,1237231,848762
74072190,"Bars,rods and profiles of brass",4,86024,84327
74072900,"Bars, rods and profiles of copper alloys, nes",2477,6182830,5928232
74081100,"Wire Of Refined Copper, Maximum Cross-Sectional Dimension >6mm",450331,707993443,698503775
74081900,Other,245,122612,30430
74082100,Wire Of Brass,14511,28060556,18228368
74082900,"Wire Of Copper Alloy, Nes",89,38775,27288
74091100,"Plates, Sheets And Strip, Of Refined Copper, In Coils, >0.15mm Thick",6,3346,3281
74091900,"Plates, Sheets And Strip, Of Refined Copper, Uncoiled, >0.15mm Thick",12953,18410041,8050523
74092100,"Plates, sheets and strip, of brass, in coils, >0.15mm thick In coils",15983,25016669,20026338
74093900,"Plates, Sheets And Strip, Of Bronze, Uncoiled, >0.15mm Thick",2,1992092,1952840
74099000,"Plates, Sheets And Strip, Of Copper Alloys, Nes, >0.15mm Thick",70,460175,451671
74101100,"Foil, Not Backed, Of Refined Copper, =<0.15mm Thick",1516,9485603,9209329
74102100,"Foil, backed with paper... of refined copper, =<0.15mm thick Of refined copper",686,870672,498518
74111000,Of refined copper,452733,866645971,696275950
74112200,Tubes And Pipes Of Cupro-Nickel Or Nickel Silver,32428,57078072,55953041
74112900,"Tubes And Pipes Of Copper Alloys, Nes",316,197758,28565
74121000,Tube Or Pipe Fittings Of Refined Copper,830,2614397,2511209
74122000,Tube Or Pipe Fittings Of Copper Alloys,8571,15939347,14674878
74130000,"Stranded Wire, Cables... Of Copper, Not Electrically Insulated",47244,91346272,75913948
74152100,Washers Of Copper (Including Spring Washers),3,145362,142498
74152900,"Non-Threaded Articles Such As Rivets, Cotters, Cotter-Pins... Of Copper",560,1360180,1329197
74153390,"SCREWS;BOLTS AND NUTS, EXCLUDING SCREWS FOR WOOD",5294,8874215,7802841
74153900,"Threaded Articles Of Copper, Nes",19029,29617922,22239829
74181000,"Table, kitchen or other household articles and parts thereof; of copper... polishing pad",4420,4034237,1905678
74182000,Sanitary Ware And Parts Thereof Of Copper,1929,1684741,1342885
74198010,Other,202,103293,101258
74198090,Other,29721,32756599,30689092
75021000,"Unwrought Nickel, Not Alloyed",1800,5656444,5544990
75051200,"Bars, rods and profiles, of nickel alloys",20,132593,129981
75061000,"Plates, sheets, strip and foil of nickel, not alloyed",17,94925,92779
75062000,"Plates, sheets, strip and foil of nickel alloys",32,21939713,21506243
75071200,Tubes And Pipes Of Nickel Alloys,589,150723,79755
75072000,Tubes Or Pipe Fittings Of Nickel,1611,790679,345769
75081000,"Cloth, Grill And Netting Of Nickel Wire",30,261672,256517
75089010,Parts for Machinery,178,22280,21841
75089090,Other parts(excl.machinery),1005,748612,733863
76011000,"Aluminium, not alloyed",3591013,1298156586,1276368873
76012000,"Unwrought Aluminium, Aluminium Alloy",988783,386619709,378517754
76020000,Aluminium Waste And Scrap,290320,36293908,35626443
76032000,Powders Of Lamellar Structure; Flakes Of Aluminium,200,477450,471168
76041000,"Bars, rods and profiles of aluminium, not alloyed",38897,19045913,14713762
76042100,Hollow Profiles Of Aluminium Alloys,34299,16509052,10750903
76042900,"Bars, rods and profiles of aluminium alloys",144063,68710049,47057425
76051100,"Wire Of Aluminium, Not Alloyed, Maximum Cross-Sectional Dimension > 7mm",200000,85864061,82454400
76051900,"Wire of aluminium, not alloyed, maximum cross-sectional dimension =<7mm",36312,17673605,16002289
76052100,"Wire Of Aluminium Alloys, Maximum Cross-Sectional Dimension >7mm",54047,23543221,21901886
76052900,"Wire of aluminium alloys, maximum cross-sectional dimension =<7mm",42847,19721481,15463156
76061100,"Non-alloyed aluminium plates, sheets and strips imported by electric fan industry",39883,17528939,16918669
76061100,"Of Aluminium, not alloyed",61692,33152393,30294955
76061200,"Alloyed aluminium plates, sheets and strips imported by electric fan industry",149691,66357650,62922819
76061200,"Of Aluminium, alloys",170037,84214913,75708128
76069110,"Plates... (Excl. Rectangular) Of Aluminium, Not Alloyed, >0.2mm Thick",2,82227,80607
76069190,"Plates... (Excl. Rectangular) Of Aluminium, Not Alloyed, >0.2mm Thick",26175,12405576,8192041
76069200,"Plates...(Excl. Rec) of aluminium alloys,>0.2mm thick NES Of aluminium alloys",336557,145107255,123466103
76071100,Aluminium foil in rolled but not further worked imported by manufacturing industries,573435,286683353,273517265
76071100,Rolled but not further worked,21028,11768032,11362340
76071910,Aluminium foil lacquered,1344,672518,647498
76071910,Aluminium foil lacquered imported by manufacturing industry,386379,225046562,200830669
76071990,"Aluminium foil, =<0.2mm thick, not backed (excl. rolled),Nes",92798,161108694,157697482
76072010,"Aluminium Foil, Backed By Paper/Paperboard",21463,13147519,10989985
76072099,"Aluminium foil backed, NES",592340,400135059,384645828
76081000,"Tubes And Pipes Of Aluminium, Not Alloyed",127033,66502652,60906583
76082000,Tubes And Pipes Of Aluminium Alloys,6321,3339548,3231464
76090000,Aluminium Tube Or Pipe Fittings,2741,6315135,5828650
76101000,"Doors, Windows And Their Frames And Thresholds For Doors, Of Aluminium",27861,17995922,11982011
76109010,"Aluminium Structure And Parts Of Structures..., Nes",38499,16809913,9100700
76109090,"Aluminium Structure And Parts Of Structures..., Nes",83199,44737396,36572595
76121000,"Collapsible tubular containers of aluminium, (excl. for gas) <300 l",7,4576,2454
76129010,"Aluminium Can For Inhaler, 19mm",6664,10314173,10110944
76129090,"Aluminium casks, drums, etc, nes (excl. for gas), <300 l, nes",342504,302972945,283577687
76130000,Aluminium Containers For Compressed Or Liquefied Gas,88,219291,214970
76141000,"Cables... of aluminium, with steel core, not electically insulated",690,345459,61350
76149000,"Stranded wire, cables... of aluminium alloys, not electrically insulated",303164,135748703,134339182
76151010,"Table, kitchen or other household articles and parts thereof; of aluminium... polishing",44658,25990891,20519949
76151090,"Table, kitchen or other household articles and parts thereof; of aluminium... polishing",21405,10959845,8282106
76152000,Sanitary Ware And Parts Thereof Of Aluminium,4172,1792631,1072717
76161000,"Nails, Tacks, Staples, Screws, Bolts, Nuts... Of Aluminium",3304,2109190,1940373
76169100,"Cloth, Grill, Netting And Fencing, Of Aluminium Wire",1,627,614
76169900,"Articles of aluminium, nes",34568,17055076,14135982
78011000,"Refined Lead, Unwrought",1769043,481442356,449436164
78019100,"Unwrought Lead, Containing Antimony As The Principale Other Element",537300,172506512,169042257
78041900,"Lead Plates, Sheets, Strip And Foil, Nes",3350,1308880,1283089
78060090,Other Articles Of Lead Nes,1122,288287,206504
79011190,"Zinc, Not Alloyed, >=99.99% Pure, Nes",1805647,762565052,734040795
79011210,Zinc ingots,30881,4638628,4143367
79011290,Other,2474,364326,88418
79012000,Zinc alloys,73000,34484183,33652561
79040000,"Zinc Bars, Rods, Profiles And Wire",31645,15702907,14042014
79050000,"Zinc Plates, Sheets, Strip And Foil",10,36747,36023
79070090,"Other Articles Of Zinc, Nes",368,226108,160947
80070090,"Other Articles Of Tin, Nes",1002,445493,438054
81041100,"Unwrought Magnesium, >=99.8% Pure",19000,7013713,6347271
81041900,"Unwrought Magnesium, <99.8% Pure",17000,6214929,5915612
81049090,"Articles Of Magnesium, Nes",25012,3220773,2624770
81059000,"Articles Of Cobalt, Nes",30,15018,3681
81110000,Manganese And Articles Thereof (Incl. Waste And Scrap),1000,487043,477446
81126900,Cadmium : Exclduding Waste and scrap,76352,16736294,15864378
82011000,Spades And Shovels,120957,15128581,12136405
82013000,"Mattocks, Picks, Hoes And Rakes",170127,21230504,19312489
82015000,Secateurs And Similar One-Handed Pruners And Shears (Incl. Poultry Shears),5187,970779,928343
82016000,"Hedge Shears, Two-Handed Pruning Shears And Similar Two-Handed Shears",777,145883,78283
82019000,Scythes... Timber Wedges And Other Agricultural/Forestry Hand Tools,2812,744768,342554
82021000,Hand Saws,26826,5816322,5421195
82022000,Band Saw Blades,616,1167807,1066884
82023100,Circular Saw Blades With Working Part Of Stl(Inc.Slittng/Slottng Saw Blade,10325,3440681,3061142
82023900,Circular Saw Blades(Inc.Slitting Blades)Excl.With Steel Working Part;Parts,46208,9478339,5681076
82024000,Chain Saw Blades,24676,4722022,2466707
82029100,"Straight Saw Blades, For Working Metal",71902,16829256,12447239
82029910,Hand saws; blades for saws of all kinds....Toothless saw blades,26134,4153804,3497390
82029990,Hand saws; blades for saws of all kinds....Excl. Toothless saw blades,33509,10917205,7058573
82031010,Files For Cutting Ampoules,10669,1328004,1250517
82031090,"Files, Raspsand Similar Tools Nes.",16279,2762223,2155109
82032000,"Tweezers, Pliers, Pincers And Similar Tools",146356,37933185,27125123
82033000,Metal Cutting Shears And Similar Hand Tools,22799,4675570,3272042
82034000,"Pipe-Cutters, Bolt Croppers, Perforating Punches And Similar Tools",22258,4336125,3390934
82041100,"Non-Adjustable, Hand-Operated Spanners And Wrenches",73491,19457402,16121605
82041200,"Adjustable, Hand-Operated Spanners And Wrenches",166133,42387014,29270273
82042000,"Interchangeable Spanner Sockets, With Or Without Handles",21855,5575349,3082923
82051000,"Drilling, Threading Or Tapping Hand Tools",817,1078302,1018126
82052000,Hammers And Sledge Hammers,87225,14525903,12927548
82053000,"Planes, Chisels, Gouges And Similar Cutting Tools For Working Wood",7402,1453525,1417633
82054000,Screwdrivers,60747,14444074,10016564
82055100,Household Hand Tools,29416,6173571,4713435
82055910,FIBRE OPTIC CABLE FUSION SLICER,8,28430,27567
82055990,"HAND TOOLS, NES (INCL. GRAZIERS' DIAMONDS) EXCLUDING FIBRE OPTIC CABLE FUSION SLICER",53080,21123183,16382850
82057000,"Vices, Clamps And The Like",9507,6989870,6331427
82059000,"Other,incl.sets of articles of two or more of sub-headings of this heading",13662,11171612,7289267
82060000,"Tools Of Two Or More Of 82.02 To 82.05, Put Up In Sets For Retail Sale",5865,1690984,1351723
82071900,Oth.Rock Drilling/Earth Boring Tool(Ex.With Working Part Of Cermets);Parts,4044,1226830,840539
82072000,Dies For Drawing Or Extruding Metal,6721,12432988,10088851
82073000,"Interchangeable Tools For Pressing, Stamping Or Punching",4790,52651921,30759311
82074000,Interchangeable Tools For Tapping Or Threading,15173,3552759,2665174
82075000,"Interchangeable Tools For Drilling, Other Than For Rock Drilling",77787,36215294,31186737
82076000,Interchangeable Tools For Boring Or Broaching,1515,398224,72148
82077000,Interchangeable Tools For Milling,827,1790003,1580456
82079000,"Other Interchangeable Tools For Hand Or Machine-Tools, Nes",6586,10677701,9335135
82081000,"Knives And Cutting Blades, For Metal Working Machines",11149,4479780,3385637
82082000,"Knives And Cutting Blades, For Wood Working Machines",8496,11208673,10430666
82083000,"Knives And Cutting Blades, For Kitchen Appliances Used For Food",126,60083,7730
82084000,"Knives And Cutting Blades, For Agricultural, Horticultural... Machines",5101,1269275,786783
82089000,"Knives And Cutting Blades, For Machines Or Mechanical Appliances Nes",45101,58610887,53948388
82090000,"Plates, Sticks... For Tools, Unmounted, Of Metal Carbides Or Cermet",284,2240432,1996842
82100000,"Hand-Operated Machanical Appliances, =<10kg, Used For Food Or Drink",11535,2366474,1811765
82111000,"Sets Of Assorted Knives, Nes",3509,1103471,411100
82119100,Table Knives With Fixed Blades,3532,1041346,520991
82119200,Other Knives With Fixed Blades (Excl. Table Knives),12459,4115125,2710003
82119300,Knives(Excl. With Fixed Blades),1906,616443,417521
82119400,Blades For Knives (Excl. Those Of 82.08),19731,4111952,3298549
82119500,Knife Handles Of Base Metal,13855,3657841,2702718
82121000,Razors (Non-Electric),14325,14568088,11943546
82122011,Perforated blade blanks in strips or pieces width not exceeding half Inch.,2068,517688,405990
82122019,Stainless Steel Blade,678,920179,788479
82122090,Safety Razor Blades (Incl. Razor Blades Blanks In Strips) Nes.,300,210670,157923
82129000,"Parts Of Razors, Nes",12421,3695645,1953010
82130000,"Scissors, Tailors' Shears And Similar Shears, And Blades Therefor",73312,19569983,10960073
